start_date,end_date,status,ip_address,progress,duration_in_seconds,finished,recorded_date,response_id,recipient_last_name,recipient_first_name,recipient_email,external_reference,location_latitude,location_longitude,distribution_channel,user_language,q62,q81,q82,q99,q100,q66_first_click,q66_last_click,q66_page_submit,q66_click_count,q57_1,q57_2,q57_3,q57_4,q57_5,q57_6,q59_1,q59_2,q59_3,q59_4,q90_2,q90_5,q90_11,q90_12,q96_1,q96_2,q96_3,q96_4,q98,q100_1,q61,q62_1,q92,q94,q19,q20,q21,q22,q23,comments,q97,qid,ytid,video_link,worker_id,assignment_id,hit_id,treatment_arm,start_date_w2,end_date_w2,survey_time_w2,right_to_own_importance_w2,assault_ban_w2,handgun_ban_w2,concealed_safe_w2,stricter_laws_w2,gun_index_w2,gun_index_2_w2,trust_majornews,trust_localnews,trust_social,trust_youtube,fabricate_majornews,fabricate_youtube,media_trust,smart_dems,smart_reps,comfort_dems,comfort_reps,ft_dems,ft_reps
2021-06-18 07:46:37,2021-06-18 08:16:51,IP Address,173.61.40.73,100,1814,True,2021-06-18 08:16:52,R_22Dqiwnr7Y5Me9I,NA,NA,NA,NA,39.9463958740234375,-75.05169677734375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,4.458,4.458,951.306,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,0,67,50,39,Some,Some,Not at all,Not too much,Once in a while,About half the time,Somewhat,Somewhat,Somewhat comfortable,Not too comfortable,Regulate gun ownership,Strongly support,Somewhat support,Much less safe,Strongly support,NA,NA,28781,NA,https://videoexperiment.online/?startvid=S93BohYCUNI000001&topicid=S93BohYCUNI_june2021_31_17_a&allowDupe=1&id=28781,3252725449c35b0f93acac89cddd36a8b8c6db9c0e645fa71014e2329a57ac1c,3DPNQGW4LLF25X6PJG0BK0ARTZ546V,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-18T07:46:37Z,2021-06-18T08:16:51Z,1814,0,0,0.25,0,0,0.05,0.0625,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0.75,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,50,39
2021-06-18 08:09:40,2021-06-18 08:16:55,IP Address,74.140.139.46,100,434,True,2021-06-18 08:16:55,R_5w1A8KVh0oif2SJ,NA,NA,NA,NA,39.10589599609375,-84.50469970703125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,1.323,1.323,278.923,1,4,"Full understanding
5
","Full understanding
5
",4,4,"Full understanding
5
",Strongly disagree,Strongly agree,Somewhat agree,Slightly disagree,0,80,85,0,A lot,Some,Not at all,Not too much,Once in a while,About half the time,Very,Not at all,Extremely comfortable,Not at all comfortable,Regulate gun ownership,Somewhat support,Somewhat oppose,Somewhat less safe,Strongly support,No.,NA,96738,NA,https://videoexperiment.online/?startvid=4FrxK1MH710000001&topicid=4FrxK1MH710_june2021_31_20_a&allowDupe=1&id=96738,0275b091c1b674fceb0ae49d20c5aa5b223d3a35cc1aaec53d783a6df1669fdb,3G2UL9A02DEZOKO8LEYINCU1K1T67F,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-18T08:09:40Z,2021-06-18T08:16:55Z,435,0,0.25,0.75,0.25,0,0.25,0.3125,1,0.6666666666666666,0,0.3333333333333333,0.75,0.5,1,0.75,0,1,0,85,0
2021-06-18 08:15:15,2021-06-18 08:17:26,IP Address,205.133.240.75,100,131,True,2021-06-18 08:17:27,R_20YUIthTaTBwY8R,NA,NA,NA,NA,39.4250946044921875,-81.4613037109375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Slightly disagree,Strongly agree,Strongly agree,Somewhat disagree,0,55,55,1,Some,Some,Not too much,Not too much,Once in a while,Once in a while,Somewhat,Somewhat,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Neither support nor oppose,No difference,Strongly support,NA,no,39416,NA,NA,48b39819345bdca56ce4ae61b06f7df0e059c7e655f7942f955d0806769349aa,36W0OB37HWEY5JEV0SH5BNCQ38OZH3,3TC2K6WK9F1CKDCWIF9JMFEXM5L82E,control,2021-06-18T08:15:15Z,2021-06-18T08:17:26Z,131,0,0,0.5,0.5,0,0.2,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.75,0.6666666666666666,0.5,0.5,1,0.6666666666666666,55,1
2021-06-18 08:14:54,2021-06-18 08:17:31,IP Address,184.90.50.37,100,156,True,2021-06-18 08:17:31,R_3dFyF7oQ046XSKL,NA,NA,NA,NA,29.2866058349609375,-81.0868988037109375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",4,2,Strongly disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,0,0,0,0,Not at all,Not at all,Not at all,Not at all,Most of the time,All the time,Not at all,Not at all,Somewhat comfortable,Not at all comfortable,Regulate gun ownership,Strongly support,Somewhat support,No difference,Strongly support,NA,I appreciate the opportunity.,75487,NA,NA,8cf678ea6885a2cccfd6e948b9f87a630dbb807e1363a92b38164dfc8703c588,39KFRKBFINV8SAQD8JACHP0P911OYU,3OWZNK3RYKOAIAJ9LIAOI7WMJWD2UO,control,2021-06-18T08:14:54Z,2021-06-18T08:17:31Z,157,0,0,0.25,0.5,0,0.15,0.1875,0,0,0,0,0.25,0,0,0,0,0.6666666666666666,0,0,0
2021-06-18 07:54:48,2021-06-18 08:18:36,IP Address,152.19.225.197,100,1428,True,2021-06-18 08:18:36,R_3F4oxSRoZ3BvLlF,NA,NA,NA,NA,35.91510009765625,-79.097198486328125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,7.322,7.322,1211.257,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",Somewhat disagree,Strongly agree,Somewhat agree,Strongly disagree,0,45,35,0,Some,Some,Not too much,Some,Once in a while,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Strongly oppose,Much less safe,Strongly support,NA,NA,62770,NA,https://videoexperiment.online/?startvid=NsZa4V9T4lg000001&topicid=NsZa4V9T4lg_june2021_22_10_a&allowDupe=1&id=62770,9c756e2f141c90834f84451c30c3074103d362069f6425bfd189b4ec6b47e95f,36H9ULYP62UOR8ILNGQJK8CN4VZFJ1,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_22,2021-06-18T07:54:48Z,2021-06-18T08:18:36Z,1428,0,0,1,0,0,0.2,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,0.5,0.6666666666666666,0.5,0.5,1,1,35,0
2021-06-18 07:57:15,2021-06-18 08:18:51,IP Address,76.97.200.31,100,1296,True,2021-06-18 08:18:51,R_12lL8TxhkhhqJ7c,NA,NA,NA,NA,34.203704833984375,-84.1031036376953125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,2.784,2.784,574.115,1,4,3,3,4,3,2,Slightly disagree,Strongly agree,Strongly agree,Somewhat disagree,40,22,12,26,Not at all,Some,Not at all,Not at all,Once in a while,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Somewhat oppose,Strongly oppose,Somewhat safer,Somewhat oppose,"none, thank you",NA,48204,NA,https://videoexperiment.online/?startvid=UmXxaADg4Is000001&topicid=UmXxaADg4Is_june2021_31_14_p&allowDupe=1&id=48204,84f5adf2832c65f9bd47b66b337b1ac17ae936762e91018bb802f06400e7e6c6,30H4UDGLT2IQJTD04GZGCUI8AVHPMI,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_31,2021-06-18T07:57:15Z,2021-06-18T08:18:51Z,1296,1,0.75,1,0.75,0.75,0.85,0.875,0,0.6666666666666666,0,0,0.75,0.5,0,0.5,0.5,1,1,12,26
2021-06-18 08:10:52,2021-06-18 08:18:58,IP Address,24.253.168.101,100,486,True,2021-06-18 08:18:58,R_1F8lXIRbabfofyR,NA,NA,NA,NA,41.7689056396484375,-71.475799560546875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,16.196,16.196,289.936,1,3,3,4,3,3,2,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,67,10,15,60,Not too much,Not too much,Not too much,Not too much,Once in a while,Once in a while,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,No difference,Strongly oppose,no,NA,72739,NA,https://videoexperiment.online/?startvid=aTPMXi4EaKE000001&topicid=aTPMXi4EaKE_june2021_22_9_p&allowDupe=1&id=72739,cf3ebaa0af74208a0618245bc5dee1eb6f939296f31643093700e03203997a6c,3R08VXYT7CVXIZ3ECWBML6TE84R7WO,3PUV2Q8SV33IPL8JIGDA90V2R2VDBR,pro_22,2021-06-18T08:10:52Z,2021-06-18T08:18:58Z,486,1,1,1,0.5,1,0.9,0.875,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.75,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,15,60
2021-06-18 08:13:47,2021-06-18 08:19:40,IP Address,71.9.180.235,100,352,True,2021-06-18 08:19:40,R_1IxTzrg1jwILpnV,NA,NA,NA,NA,35.7162933349609375,-86.9093017578125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,4,4,"Full understanding
5
","Full understanding
5
","No understanding
1
",Strongly agree,Strongly agree,Strongly agree,Strongly disagree,100,0,0,90,Not at all,Not too much,Not too much,Not too much,All the time,About half the time,Not at all,Very,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Neither support nor oppose,Strongly oppose,Much safer,Neither support nor oppose,NA,NA,66063,NA,NA,dfee454924e9da4916589f46c23e8698fa7db1527c79700b3d08d78685bf820a,38F71OA9GTWESGO6QD3B00448QWMFG,30ZKOOGW2V5JEGNFW9TJDNANKN7A13,control,2021-06-18T08:13:47Z,2021-06-18T08:19:40Z,353,1,0.5,1,1,0.5,0.8,0.875,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.5,0,0,0.75,1,1,0,90
2021-06-18 07:49:44,2021-06-18 08:19:47,IP Address,47.195.250.104,100,1803,True,2021-06-18 08:19:47,R_1l4bypwhcb01Mv2,NA,NA,NA,NA,27.4066925048828125,-82.531402587890625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,9.989,640.369,641.56,3,3,4,2,4,4,"No understanding
1
",Slightly disagree,Slightly agree,Slightly agree,Somewhat disagree,0,99,91,12,A lot,A lot,Not too much,Some,Never,Once in a while,Very,Somewhat,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Strongly support,Somewhat oppose,Somewhat less safe,Strongly support,I didn't have any problems with the videos.,NA,81300,NA,https://videoexperiment.online/?startvid=r0JLdN9vx3E000001&topicid=r0JLdN9vx3E_june2021_31_17_a&allowDupe=1&id=81300,b1b6cef1285f380ae94093e6792eff13b75fbc5cc6a1ecbb8b710f2c628320cd,3IXEICO792JMMILFYH1JS8MJ9YMT6G,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-18T07:49:44Z,2021-06-18T08:19:47Z,1803,0,0,0.75,0.25,0,0.2,0.25,1,1,0.3333333333333333,0.6666666666666666,1,0.75,1,0.75,0.5,1,0.6666666666666666,91,12
2021-06-18 07:51:09,2021-06-18 08:20:14,IP Address,216.49.32.66,100,1745,True,2021-06-18 08:20:15,R_1DuNyo5lJjjqpUb,NA,NA,NA,NA,41.0959014892578125,-75.119598388671875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,7.107,7.107,1403.607,1,4,"Full understanding
5
",3,"Full understanding
5
","Full understanding
5
",3,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,36,34,20,25,Some,A lot,Some,A lot,About half the time,About half the time,A little,A little,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,Somewhat safer,Somewhat oppose,none,NA,38553,NA,https://videoexperiment.online/?startvid=UmXxaADg4Is000001&topicid=UmXxaADg4Is_june2021_31_16_p&allowDupe=1&id=38553,624e7ae1929ba157220e245cced5c1b91f516b80bf7886d4a9561db5e4a6fa00,3Z2R0DQ0JHEWFYKHLK0L3956QJYE2V,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_31,2021-06-18T07:51:09Z,2021-06-18T08:20:14Z,1745,1,1,1,0.75,0.75,0.9,0.9375,0.6666666666666666,1,0.6666666666666666,1,0.5,0.5,0.6666666666666666,0.25,0.25,1,1,20,25
2021-06-18 08:10:46,2021-06-18 08:20:32,IP Address,142.147.97.172,100,585,True,2021-06-18 08:20:32,R_BLXXrp9eICNvdVn,NA,NA,NA,NA,39.1029052734375,-94.57129669189453125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,1.923,7.518,422.35,2,4,"Full understanding
5
",4,4,4,4,Somewhat agree,Strongly agree,Somewhat agree,Slightly agree,66,86,86,92,Not too much,Not at all,Not too much,Not too much,About half the time,Most of the time,Very,Somewhat,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Somewhat support,Somewhat support,Somewhat safer,Somewhat support,NA,NA,69587,NA,https://videoexperiment.online/?startvid=aTPMXi4EaKE000001&topicid=aTPMXi4EaKE_june2021_31_10_p&allowDupe=1&id=69587,181053c06d28f6d4f0ee7bc0b8478bfa8388294ff5ed4dfd74251d8ea5027a2b,3VHP9MDGRNK1JUCFDO9XX4ZSEBRFCO,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_31,2021-06-18T08:10:46Z,2021-06-18T08:20:32Z,586,1,0.25,0.25,0.75,0.25,0.5,0.5625,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.5,0.25,0.3333333333333333,0.75,0.5,0.6666666666666666,0.6666666666666666,86,92
2021-06-18 08:05:00,2021-06-18 08:20:37,IP Address,24.3.239.239,100,936,True,2021-06-18 08:20:37,R_3HRDDTRDLnUPfWe,NA,NA,NA,NA,40.1587982177734375,-79.81220245361328125,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,32.046,587.363,588.127,2,3,3,"No understanding
1
","Full understanding
5
","Full understanding
5
","No understanding
1
",Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,85,0,50,50,Not at all,Some,Not at all,Not at all,Most of the time,Most of the time,Extremely,Extremely,Extremely comfortable,Extremely comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,Somewhat safer,Strongly oppose,none,NA,82422,NA,https://videoexperiment.online/?startvid=aTPMXi4EaKE000001&topicid=aTPMXi4EaKE_june2021_22_18_p&allowDupe=1&id=82422,c95d41ad87299fc9408e5fcfe37240ddd4a2633ec45927760dc6bcdec655b5ba,3FQ5JJ512LOVQK1K3P98TSL9LBMKND,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-18T08:05:00Z,2021-06-18T08:20:37Z,937,1,1,1,0.75,1,0.95,0.9375,0,0.6666666666666666,0,0,0.25,0.25,0,1,1,1,1,50,50
2021-06-18 08:14:41,2021-06-18 08:20:42,IP Address,174.28.241.148,100,360,True,2021-06-18 08:20:42,R_1nNk8v4McJ9f0Lf,NA,NA,NA,NA,35.248504638671875,-106.68180084228515625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,"Full understanding
5
","Full understanding
5
",4,"Full understanding
5
","No understanding
1
",Somewhat disagree,Strongly agree,Strongly agree,Strongly disagree,0,44,57,60,Some,A lot,Not too much,Not too much,Once in a while,About half the time,Very,Very,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat support,Somewhat oppose,Somewhat safer,Strongly support,NA,Guns are necessary for self-defense where there is not a police presence. Assault weapons are not necessary for self-defense.,65185,NA,NA,c1ccb0268383655338729bdf1cc64286d60ab3e039a8ce0ca344739bb431e56a,3FIJLY1B6U4KDJLJITV3H4YZDV7FP5,30P8I9JKOHK2UMRW8RMRC01HHDCV56,control,2021-06-18T08:14:41Z,2021-06-18T08:20:42Z,361,0,0.25,0.75,0.75,0,0.35,0.4375,0.6666666666666666,1,0.3333333333333333,0.3333333333333333,0.75,0.5,0.6666666666666666,0.75,0.75,1,1,57,60
2021-06-18 08:07:13,2021-06-18 08:20:51,IP Address,73.203.178.160,100,817,True,2021-06-18 08:20:52,R_pATR7qTjXABEidP,NA,NA,NA,NA,35.2344970703125,-89.85019683837890625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,15.367,15.367,281.055,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",4,Somewhat disagree,Slightly agree,Slightly agree,Somewhat disagree,64,53,53,83,Some,Not too much,Not at all,Not at all,Once in a while,Once in a while,Very,Very,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Somewhat oppose,Strongly oppose,Somewhat safer,Strongly oppose,NA,NA,70929,NA,https://videoexperiment.online/?startvid=b1jlxlyvQdE000001&topicid=b1jlxlyvQdE_june2021_22_6_p&allowDupe=1&id=70929,534077a2d564b30f69a78368eec2a379b3c2b72c5a3de60014b2bd14f4d32068,38F71OA9GTWESGO6QD3B00448PVFM6,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,pro_22,2021-06-18T08:07:13Z,2021-06-18T08:20:51Z,818,1,0.75,1,0.75,1,0.9,0.875,0.6666666666666666,0.3333333333333333,0,0,0.75,0.75,0.6666666666666666,0.75,0.75,0.6666666666666666,0.6666666666666666,53,83
2021-06-18 08:18:28,2021-06-18 08:20:51,IP Address,38.94.247.196,100,143,True,2021-06-18 08:20:52,R_T0dNBSjpP1bVFEl,NA,NA,NA,NA,41.0854034423828125,-111.96820068359375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,50,0,50,50,Not at all,Not too much,Not at all,Not at all,About half the time,About half the time,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Protect the right to own guns,Strongly oppose,Strongly oppose,Much safer,Strongly oppose,NA,None,52102,NA,NA,b44bc947ddac95f1954bd9f49ee9183116e4ed95efb9fc313e0b98340cdff1c9,3DI28L7YXAEPQD2L2G07YQV1YEN1E6,3DZKABX2ZH4NT70BN19ZQ67R9UZCVW,control,2021-06-18T08:18:28Z,2021-06-18T08:20:51Z,143,1,1,1,1,1,1,1,0,0.3333333333333333,0,0,0.5,0.5,0,0.5,0.5,0.6666666666666666,0.6666666666666666,50,50
2021-06-18 07:51:59,2021-06-18 08:20:59,IP Address,172.243.4.165,100,1740,True,2021-06-18 08:21:00,R_SDWGl8r1YdJ2ASJ,NA,NA,NA,NA,32.3011932373046875,-90.18340301513671875,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,14.986,14.986,341.813,1,4,"Full understanding
5
",4,4,4,4,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,0,85,80,20,Some,Some,Some,Some,Once in a while,Once in a while,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat support,Somewhat oppose,Somewhat less safe,Somewhat support,I enjoyed watching the videos. Very interesting study. Thanks for the opportunity to participate.,NA,65645,NA,https://videoexperiment.online/?startvid=r0JLdN9vx3E000001&topicid=r0JLdN9vx3E_june2021_31_5_a&allowDupe=1&id=65645,4246f2ef967d9cdf3ad2c66d21b031f51370169f582385ed1791d777ba25f0ae,3L0KT67Y8EGNQ2I6F0RL1UAQ6P1YSW,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-18T07:51:59Z,2021-06-18T08:20:59Z,1740,0,0.25,0.75,0.25,0.25,0.3,0.3125,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.6666666666666666,0.5,0.5,1,1,80,20
2021-06-18 08:07:07,2021-06-18 08:21:46,IP Address,162.155.86.106,100,878,True,2021-06-18 08:21:46,R_Ap12zAz124mOmfD,NA,NA,NA,NA,41.4344024658203125,-81.637298583984375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,10.252,11.496,319.106,2,4,4,4,4,4,2,Slightly disagree,Somewhat agree,Somewhat agree,Slightly disagree,0,50,50,41,Some,Not too much,Not at all,Not at all,Once in a while,About half the time,Somewhat,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Somewhat support,Somewhat support,No difference,Neither support nor oppose,NA,NA,35160,NA,https://videoexperiment.online/?startvid=4FrxK1MH710000001&topicid=4FrxK1MH710_june2021_31_3_a&allowDupe=1&id=35160,3a2eda3e5bf175bffb4b6f33af6ff373d35cbfe72c20765b179a27b2e6fcb983,3G0WWMR1UVKH1NZFGUT5PEXIKHEQNB,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-18T08:07:07Z,2021-06-18T08:21:46Z,879,0,0.25,0.25,0.5,0.5,0.3,0.25,0.6666666666666666,0.3333333333333333,0,0,0.75,0.5,0.6666666666666666,0.5,0.5,1,1,50,41
2021-06-18 08:04:15,2021-06-18 08:21:48,IP Address,107.77.214.32,100,1053,True,2021-06-18 08:21:49,R_302bBGNUSdCXlpv,NA,NA,NA,NA,34.0543975830078125,-118.2440032958984375,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,0.17,8.346,699.524,2,"Full understanding
5
",4,4,"Full understanding
5
",4,"No understanding
1
",Slightly disagree,Somewhat agree,Strongly agree,Somewhat disagree,1,90,86,51,Some,Some,Not too much,Not too much,Once in a while,Once in a while,Very,A little,Extremely comfortable,Somewhat comfortable,Regulate gun ownership,Somewhat support,Somewhat oppose,No difference,Somewhat support,I enjoyed the video of the young men with an opinion different from my own. I found that interesting.,NA,35606,NA,https://videoexperiment.online/?startvid=UmXxaADg4Is000001&topicid=UmXxaADg4Is_june2021_22_4_p&allowDupe=1&id=35606,9978fbb0affee6b13ab7a152cf6eccb42315be57a5198ca90ef89fbd6f33341a,3AAJC4I4FGSUWP9LOSKQN0S5G0SJZS,3TD33TP5DK1KRE57Y6M8JZNW6ZYABM,pro_22,2021-06-18T08:04:15Z,2021-06-18T08:21:48Z,1053,0,0.25,0.75,0.5,0.25,0.35,0.375,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.75,0.6666666666666666,0.75,0.25,1,0.6666666666666666,86,51
2021-06-18 08:14:22,2021-06-18 08:22:07,IP Address,23.252.179.175,100,464,True,2021-06-18 08:22:07,R_2o8gFItazYSXM7T,NA,NA,NA,NA,37.922698974609375,-83.2610015869140625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,5.659,5.659,208.449,1,4,4,"No understanding
1
",4,"Full understanding
5
",2,Somewhat disagree,Slightly agree,Slightly agree,Strongly disagree,10,100,100,100,Some,Some,Not too much,Some,Never,Once in a while,Extremely,Extremely,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Somewhat oppose,No difference,Somewhat support,NA,NA,56140,NA,https://videoexperiment.online/?startvid=r0JLdN9vx3E000001&topicid=r0JLdN9vx3E_june2021_31_8_a&allowDupe=1&id=56140,ff5967c26e05d3358ef323d21cbc52b4ba2e228cc4634548be96c3e06c3cdfe0,3C5W7UE9CFQVS2FRQ79X674BCVSMX7,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_31,2021-06-18T08:14:22Z,2021-06-18T08:22:07Z,465,0,0,0.75,0.5,0.25,0.3,0.3125,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1,0.75,0.6666666666666666,1,1,1,1,100,100
2021-06-18 07:47:07,2021-06-18 08:22:17,IP Address,174.108.6.158,100,2110,True,2021-06-18 08:22:17,R_pRzfBHpMWdBeUo1,NA,NA,NA,NA,35.0561981201171875,-80.81939697265625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,5.181,5.181,333.788,1,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",4,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,0,100,100,22,A lot,A lot,Not at all,Not at all,Never,About half the time,Very,Somewhat,Extremely comfortable,Extremely comfortable,Regulate gun ownership,Strongly support,Strongly support,Much less safe,Strongly support,I had no problems at all. The videos presented both sides in an interesting was. I really liked the Sydney Watson video as it clearly explained the differences between Australia and the US when it comes to gun violence and the laws which relate to them. Thanks for the opportunity to listen and learn. Stay safe.,NA,19358,NA,https://videoexperiment.online/?startvid=UnExjakUlQg000001&topicid=UnExjakUlQg_june2021_22_11_a&allowDupe=1&id=19358,dab7da259b1aeef294b33fa9bf1922a6e9920dce25ae6c68991bd4c6a7f321c3,36U2A8VAG1ZP2J5YARIJA8JGPVOKY1,3OND0WXMHVEX84P5E3YQ1TGLMR1EH1,anti_22,2021-06-18T07:47:07Z,2021-06-18T08:22:17Z,2110,0,0,0,0,0,0,0,1,1,0,0,1,0.5,1,0.75,0.5,1,1,100,22
2021-06-18 08:20:21,2021-06-18 08:22:58,IP Address,100.36.247.33,100,157,True,2021-06-18 08:22:58,R_2YYBgU5zL627eMR,NA,NA,NA,NA,38.9994049072265625,-77.033599853515625,anonymous,EN,I agree to participate ,Quick and easy,wikiHow,NA,NA,NA,NA,NA,NA,"Full understanding
5
","Full understanding
5
","Full understanding
5
","Full understanding
5
",2,2,Slightly disagree,Slightly disagree,Slightly agree,Slightly disagree,0,60,50,50,Not too much,Not too much,Not too much,Not too much,Most of the time,Most of the time,Somewhat,Somewhat,Somewhat comfortable,Somewhat comfortable,Regulate gun ownership,Somewhat oppose,Somewhat oppose,Somewhat safer,Neither support nor oppose,NA,NA,81494,NA,NA,688987ccd274f9953aaef231c6445686006da40cf4cfbdaca3a77b47eab23587,3IXQG4FA2TY98FTWW2DACO7ZTTYB9P,31ANT7FQN71XCLWC325NXZA89Y25HR,control,2021-06-18T08:20:21Z,2021-06-18T08:22:58Z,157,0,0.75,0.75,0.75,0.5,0.55,0.5625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.5,0.5,0.6666666666666666,0.6666666666666666,50,50
